"","WDPAID","included"
"13924",391980,FALSE
"13925",147328,FALSE
"13926",392035,FALSE
"13927",392038,FALSE
"13928",147330,FALSE
"13929",147333,FALSE
"13930",330595,FALSE
"13931",330603,FALSE
"13932",392039,FALSE
"13933",392040,FALSE
"13934",392042,FALSE
"13935",392043,FALSE
"13936",94021,FALSE
"13937",392070,FALSE
"13938",392072,FALSE
"13939",392073,FALSE
"13940",392075,FALSE
"13941",392081,FALSE
"13942",392102,FALSE
"13943",392103,FALSE
"13944",392126,FALSE
"13945",392127,FALSE
"13946",392110,FALSE
"13947",392111,FALSE
"13948",392112,FALSE
"13949",392125,FALSE
"13950",392129,FALSE
"13951",555561961,FALSE
"13952",392134,FALSE
"13953",392135,FALSE
"13954",392139,FALSE
"13955",392140,FALSE
"13956",392141,FALSE
"13957",392144,FALSE
"13958",392146,FALSE
"13959",392147,FALSE
"13960",392150,FALSE
"13961",392151,FALSE
"13962",392152,FALSE
"13963",392154,FALSE
"13964",220018,FALSE
"13965",392153,FALSE
"13966",555597237,FALSE
"13967",392155,FALSE
"13968",392156,FALSE
"13969",392157,FALSE
"13970",555546404,FALSE
"13971",555546410,FALSE
"13972",555546406,FALSE
"13973",555546407,FALSE
"13974",555546408,FALSE
"13975",555546409,FALSE
"13976",555546426,FALSE
"13977",555546427,FALSE
"13978",555546428,FALSE
"13979",555546429,FALSE
"13980",555546430,FALSE
"13981",555597297,FALSE
"13982",555546432,FALSE
"13983",555559565,FALSE
"13984",555561960,FALSE
"13985",555561890,FALSE
"13986",555561902,FALSE
"13987",555561993,FALSE
"13988",4227,FALSE
"13989",555561918,FALSE
"13990",342509,FALSE
"13991",555562005,FALSE
"13992",555589798,FALSE
"13993",555589799,FALSE
"13994",555589800,FALSE
"13995",555589804,FALSE
"13996",555589803,FALSE
"13997",220017,FALSE
"13998",555589801,FALSE
"13999",555595767,FALSE
"14000",345938,FALSE
"14001",555651459,FALSE
"14002",555595756,FALSE
"14003",555597218,FALSE
"14004",555651465,FALSE
"14005",555597235,FALSE
"14006",555597236,FALSE
"14007",555597238,FALSE
"14008",555597239,FALSE
"14009",555597324,FALSE
"14010",555597323,FALSE
"14011",555597322,FALSE
"14012",555597241,FALSE
"14013",555597327,FALSE
"14014",555597326,FALSE
"14015",555597320,FALSE
"14016",555597325,FALSE
"14017",83290,FALSE
"14018",147297,FALSE
"14019",147298,FALSE
"14020",147302,FALSE
"14021",147299,FALSE
"14022",147314,FALSE
"14023",147521,FALSE
"14024",193402,FALSE
"14025",193403,FALSE
"14026",388661,FALSE
"14027",388663,FALSE
"14028",555547162,FALSE
"14029",147307,FALSE
"14030",220023,FALSE
"14031",147310,FALSE
"14032",147311,FALSE
"14033",330640,FALSE
"14034",147301,FALSE
"14035",147295,FALSE
"14036",555561905,FALSE
"14037",555589628,FALSE
"14038",555597299,FALSE
"14039",345926,FALSE
"14040",345928,FALSE
"14041",345933,FALSE
"14042",41057,FALSE
"14043",220016,FALSE
"14044",345932,FALSE
"14045",345936,FALSE
"14046",555514309,FALSE
"14047",555559749,FALSE
"14048",391957,FALSE
"14049",391958,FALSE
"14050",555597232,FALSE
"14051",145496,FALSE
"14052",555651558,FALSE
"14053",41057,FALSE
"14054",902856,FALSE
"14055",555543046,FALSE
"14056",478016,FALSE
"14057",377716,FALSE
"14058",5302,FALSE
"14059",900726,FALSE
"14060",309628,FALSE
"14061",2026,FALSE
"14062",903134,FALSE
"14063",555577562,FALSE
"14064",15789,FALSE
"14065",18262,FALSE
"14066",28043,FALSE
"14067",28056,FALSE
"14068",220011,FALSE
"14069",555577561,FALSE
"14070",555651452,FALSE
"14071",555651454,FALSE
"14072",220027,FALSE
"14073",220014,FALSE
"14074",220022,FALSE
"14075",555651460,FALSE
"14076",555651461,FALSE
"14077",6949,FALSE
"14078",555651463,FALSE
"14079",555651488,FALSE
"14080",18273,FALSE
"14081",220012,FALSE
"14082",555651475,FALSE
"14083",555651476,FALSE
"14084",555512085,FALSE
"14085",220026,FALSE
"14086",220013,FALSE
"14087",555651478,FALSE
"14088",555512086,FALSE
"14089",555651481,FALSE
"14090",555651485,FALSE
"14091",220021,FALSE
"14092",4213,FALSE
"14093",555651487,FALSE
"14094",555651490,FALSE
"14095",4202,FALSE
"14096",555547658,FALSE
"14097",316933,FALSE
"14098",316932,FALSE
"14099",220242,FALSE
"14100",4201,FALSE
"14101",20057,FALSE
"14102",4203,FALSE
"14103",316938,FALSE
"14104",220246,FALSE
"14105",15788,FALSE
"14106",555547657,FALSE
"14107",555547899,FALSE
"14108",555547900,FALSE
"14109",15781,FALSE
"14110",555624934,FALSE
"14111",555599260,FALSE
"14112",555548082,FALSE
"14113",5112,FALSE
"14114",555548599,FALSE
"14115",102534,FALSE
"14116",357319,FALSE
"14117",357128,FALSE
"14118",354141,FALSE
"14119",356926,FALSE
"14120",354469,FALSE
"14121",354075,FALSE
"14122",354733,FALSE
"14123",555548090,FALSE
"14124",555548066,FALSE
"14125",555548003,FALSE
"14126",313914,FALSE
"14127",555548381,FALSE
"14128",555548629,FALSE
"14129",555543530,FALSE
"14130",555599265,FALSE
"14131",555599265,FALSE
"14132",555599275,FALSE
"14133",555625348,FALSE
"14134",391,FALSE
"14135",308667,FALSE
"14136",9469,FALSE
"14137",23445,FALSE
"14138",23418,FALSE
"14139",23419,FALSE
"14140",313683,FALSE
"14141",23441,FALSE
"14142",23450,FALSE
"14143",23506,FALSE
"14144",23453,FALSE
"14145",23482,FALSE
"14146",23530,FALSE
"14147",23531,FALSE
"14148",23546,FALSE
"14149",23547,FALSE
"14150",23551,FALSE
"14151",23573,FALSE
"14152",23588,FALSE
"14153",23599,FALSE
"14154",23600,FALSE
"14155",310159,FALSE
"14156",23615,FALSE
"14157",23484,FALSE
"14158",23645,FALSE
"14159",23665,FALSE
"14160",23650,FALSE
"14161",23565,FALSE
"14162",23414,FALSE
"14163",23623,FALSE
"14164",23644,FALSE
"14165",12965,FALSE
"14166",23704,FALSE
"14167",23532,FALSE
"14168",23499,FALSE
"14169",23624,FALSE
"14170",70931,FALSE
"14171",64039,FALSE
"14172",63136,FALSE
"14173",356541,FALSE
"14174",354414,FALSE
"14175",310041,FALSE
"14176",310193,FALSE
"14177",354391,FALSE
"14178",356953,FALSE
"14179",555543603,FALSE
"14180",555543393,FALSE
"14181",555543388,FALSE
"14182",555543606,FALSE
"14183",555543477,FALSE
"14184",555543417,FALSE
"14185",555543418,FALSE
"14186",555543432,FALSE
"14187",313831,FALSE
"14188",313850,FALSE
"14189",357613,FALSE
"14190",126284,FALSE
"14191",24226,FALSE
"14192",126080,FALSE
"14193",125983,FALSE
"14194",23924,FALSE
"14195",126304,FALSE
"14196",126356,FALSE
"14197",126746,FALSE
"14198",555625208,FALSE
"14199",9480,FALSE
"14200",555625211,FALSE
"14201",24271,FALSE
"14202",309945,FALSE
"14203",2632,FALSE
"14204",24261,FALSE
"14205",309956,FALSE
"14206",126134,FALSE
"14207",23946,FALSE
"14208",460,FALSE
"14209",456,FALSE
"14210",555624951,FALSE
"14211",555624961,FALSE
"14212",555625101,FALSE
"14213",309929,FALSE
"14214",555625124,FALSE
"14215",24229,FALSE
"14216",309891,FALSE
"14217",23944,FALSE
"14218",357275,FALSE
"14219",126921,FALSE
"14220",64055,FALSE
"14221",63057,FALSE
"14222",64046,FALSE
"14223",126159,FALSE
"14224",62994,FALSE
"14225",555599501,FALSE
"14226",555625101,FALSE
"14227",9484,FALSE
"14228",555624948,FALSE
"14229",555625104,FALSE
"14230",555624981,FALSE
"14231",555625027,FALSE
"14232",555625215,FALSE
"14233",2641,FALSE
"14234",23806,FALSE
"14235",354083,FALSE
"14236",555548455,FALSE
"14237",555577173,FALSE
"14238",555548445,FALSE
"14239",555577198,FALSE
"14240",64022,FALSE
"14241",555577371,FALSE
"14242",555548008,FALSE
"14243",555548008,FALSE
"14244",555548008,FALSE
"14245",555548008,FALSE
"14246",29782,FALSE
"14247",354077,FALSE
"14248",555548178,FALSE
"14249",115666,FALSE
"14250",115868,FALSE
"14251",354871,FALSE
"14252",555516380,FALSE
"14253",24310,FALSE
"14254",24432,FALSE
"14255",24286,FALSE
"14256",26012,FALSE
"14257",555516381,FALSE
"14258",24429,FALSE
"14259",24476,FALSE
"14260",12988,FALSE
"14261",555625328,FALSE
"14262",555576804,FALSE
"14263",24341,FALSE
"14264",24479,FALSE
"14265",24491,FALSE
"14266",24308,FALSE
"14267",24439,FALSE
"14268",24330,FALSE
"14269",503,FALSE
"14270",24285,FALSE
"14271",24424,FALSE
"14272",24444,FALSE
"14273",24445,FALSE
"14274",24456,FALSE
"14275",24288,FALSE
"14276",26017,FALSE
"14277",24349,FALSE
"14278",24401,FALSE
"14279",24483,FALSE
"14280",24428,FALSE
"14281",24292,FALSE
"14282",313919,FALSE
"14283",555577050,FALSE
"14284",64023,FALSE
"14285",24418,FALSE
"14286",2410,FALSE
"14287",24355,FALSE
"14288",24395,FALSE
"14289",24376,FALSE
"14290",63119,FALSE
"14291",64104,FALSE
"14292",62965,FALSE
"14293",309754,FALSE
"14294",24312,FALSE
"14295",314000,FALSE
"14296",309741,FALSE
"14297",357609,FALSE
"14298",357025,FALSE
"14299",555599329,FALSE
"14300",555625353,FALSE
"14301",354938,FALSE
"14302",355107,FALSE
"14303",555643787,FALSE
"14304",555643790,FALSE
"14305",355205,FALSE
"14306",355215,FALSE
"14307",355223,FALSE
"14308",355271,FALSE
"14309",355289,FALSE
"14310",355307,FALSE
"14311",355337,FALSE
"14312",555643825,FALSE
"14313",355393,FALSE
"14314",355631,FALSE
"14315",355686,FALSE
"14316",356640,FALSE
"14317",555548067,FALSE
"14318",354405,FALSE
"14319",555543703,FALSE
"14320",555548048,FALSE
"14321",356552,FALSE
"14322",356552,FALSE
"14323",356552,FALSE
"14324",356619,FALSE
"14325",555548241,FALSE
"14326",356552,FALSE
"14327",356552,FALSE
"14328",356552,FALSE
"14329",555577241,FALSE
"14330",555625359,FALSE
"14331",555599433,FALSE
"14332",555643869,FALSE
"14333",555543643,FALSE
"14334",628,FALSE
"14335",309583,FALSE
"14336",357037,FALSE
"14337",555543493,FALSE
"14338",18699,FALSE
"14339",18161,FALSE
"14340",555695825,FALSE
"14341",555543361,FALSE
"14342",555548265,FALSE
"14343",309277,FALSE
"14344",24506,FALSE
"14345",311866,FALSE
"14346",309327,FALSE
"14347",4698,FALSE
"14348",309342,FALSE
"14349",126253,FALSE
"14350",309387,FALSE
"14351",309504,FALSE
"14352",309428,FALSE
"14353",309429,FALSE
"14354",311847,FALSE
"14355",309444,FALSE
"14356",4700,FALSE
"14357",356405,FALSE
"14358",309486,FALSE
"14359",309653,FALSE
"14360",126542,FALSE
"14361",2678,FALSE
"14362",314022,FALSE
"14363",356629,FALSE
"14364",5330,FALSE
"14365",309542,FALSE
"14366",126996,FALSE
"14367",309673,FALSE
"14368",314028,FALSE
"14369",126700,FALSE
"14370",309610,FALSE
"14371",24542,FALSE
"14372",24546,FALSE
"14373",309601,FALSE
"14374",309605,FALSE
"14375",5333,FALSE
"14376",309618,FALSE
"14377",309629,FALSE
"14378",309633,FALSE
"14379",311862,FALSE
"14380",309661,FALSE
"14381",64057,FALSE
"14382",64059,FALSE
"14383",309675,FALSE
"14384",309679,FALSE
"14385",309681,FALSE
"14386",309685,FALSE
"14387",127653,FALSE
"14388",357569,FALSE
"14389",309735,FALSE
"14390",555548045,FALSE
"14391",5331,FALSE
"14392",356867,FALSE
"14393",4692,FALSE
"14394",70966,FALSE
"14395",4693,FALSE
"14396",309354,FALSE
"14397",354598,FALSE
"14398",311147,FALSE
"14399",314060,FALSE
"14400",4691,FALSE
"14401",309313,FALSE
"14402",24528,FALSE
"14403",4694,FALSE
"14404",309410,FALSE
"14405",354662,FALSE
"14406",309436,FALSE
"14407",309517,FALSE
"14408",63115,FALSE
"14409",309617,FALSE
"14410",5292,FALSE
"14411",555544171,FALSE
"14412",309739,FALSE
"14413",522,FALSE
"14414",356480,FALSE
"14415",354676,FALSE
"14416",309460,FALSE
"14417",311849,FALSE
"14418",356974,FALSE
"14419",311169,FALSE
"14420",555548007,FALSE
"14421",354203,FALSE
"14422",4696,FALSE
"14423",4711,FALSE
"14424",357721,FALSE
"14425",311243,FALSE
"14426",311522,FALSE
"14427",311590,FALSE
"14428",4712,FALSE
"14429",4684,FALSE
"14430",5305,FALSE
"14431",314067,FALSE
"14432",309466,FALSE
"14433",4686,FALSE
"14434",356395,FALSE
"14435",356523,FALSE
"14436",356593,FALSE
"14437",356601,FALSE
"14438",356604,FALSE
"14439",5311,FALSE
"14440",311797,FALSE
"14441",356970,FALSE
"14442",64019,FALSE
"14443",102565,FALSE
"14444",555548127,FALSE
"14445",4687,FALSE
"14446",357723,FALSE
"14447",555548186,FALSE
"14448",5317,FALSE
"14449",4688,FALSE
"14450",309696,FALSE
"14451",4690,FALSE
"14452",354415,FALSE
"14453",354417,FALSE
"14454",354739,FALSE
"14455",555695826,FALSE
"14456",357160,FALSE
"14457",354580,FALSE
"14458",63002,FALSE
"14459",309465,FALSE
"14460",356390,FALSE
"14461",309536,FALSE
"14462",309625,FALSE
"14463",555543578,FALSE
"14464",555544169,FALSE
"14465",311860,FALSE
"14466",62911,FALSE
"14467",4682,FALSE
"14468",314093,FALSE
"14469",5266,FALSE
"14470",5267,FALSE
"14471",555543311,FALSE
"14472",555543567,FALSE
"14473",555543282,FALSE
"14474",555543391,FALSE
"14475",555543466,FALSE
"14476",555543652,FALSE
"14477",555548039,FALSE
"14478",555576975,FALSE
"14479",555548089,FALSE
"14480",555548220,FALSE
"14481",555576948,FALSE
"14482",555576984,FALSE
"14483",555577292,FALSE
"14484",555577081,FALSE
"14485",555577256,FALSE
"14486",555577351,FALSE
"14487",555577008,FALSE
"14488",555577048,FALSE
"14489",555577196,FALSE
"14490",555576970,FALSE
"14491",555577295,FALSE
"14492",555577296,FALSE
"14493",555577362,FALSE
"14494",555577364,FALSE
"14495",555576979,FALSE
"14496",555576991,FALSE
"14497",555576995,FALSE
"14498",555577012,FALSE
"14499",555577014,FALSE
"14500",555577029,FALSE
"14501",555695862,FALSE
"14502",555577040,FALSE
"14503",555577041,FALSE
"14504",555577049,FALSE
"14505",555577091,FALSE
"14506",555577055,FALSE
"14507",555577099,FALSE
"14508",555577060,FALSE
"14509",555577116,FALSE
"14510",555577119,FALSE
"14511",555577126,FALSE
"14512",555577128,FALSE
"14513",555577062,FALSE
"14514",555577076,FALSE
"14515",555577092,FALSE
"14516",555577140,FALSE
"14517",555695863,FALSE
"14518",555577110,FALSE
"14519",555577115,FALSE
"14520",555577163,FALSE
"14521",555577169,FALSE
"14522",555577131,FALSE
"14523",555577157,FALSE
"14524",555577161,FALSE
"14525",555577194,FALSE
"14526",555577195,FALSE
"14527",555577199,FALSE
"14528",555577226,FALSE
"14529",555577232,FALSE
"14530",555577240,FALSE
"14531",555577247,FALSE
"14532",555577248,FALSE
"14533",555577253,FALSE
"14534",555577263,FALSE
"14535",555577264,FALSE
"14536",555577279,FALSE
"14537",555577307,FALSE
"14538",555577314,FALSE
"14539",555577320,FALSE
"14540",555577345,FALSE
"14541",555577354,FALSE
"14542",555577358,FALSE
"14543",555576950,FALSE
"14544",555576963,FALSE
"14545",555576966,FALSE
"14546",555577002,FALSE
"14547",555577164,FALSE
"14548",555577167,FALSE
"14549",555577223,FALSE
"14550",555577233,FALSE
"14551",555577308,FALSE
"14552",555577237,FALSE
"14553",555577322,FALSE
"14554",555599473,FALSE
"14555",555599522,FALSE
"14556",555599467,FALSE
"14557",555599470,FALSE
"14558",555644112,FALSE
"14559",555644232,FALSE
"14560",555644883,FALSE
"14561",311616,FALSE
"14562",357006,FALSE
"14563",549,FALSE
"14564",354734,FALSE
"14565",354130,FALSE
"14566",308845,FALSE
"14567",308916,FALSE
"14568",306730,FALSE
"14569",314494,FALSE
"14570",308889,FALSE
"14571",308912,FALSE
"14572",354202,FALSE
"14573",354714,FALSE
"14574",354731,FALSE
"14575",357552,FALSE
"14576",306600,FALSE
"14577",314823,FALSE
"14578",311246,FALSE
"14579",357026,FALSE
"14580",308968,FALSE
"14581",314852,FALSE
"14582",314847,FALSE
"14583",314834,FALSE
"14584",63176,FALSE
"14585",63268,FALSE
"14586",127159,FALSE
"14587",127159,FALSE
"14588",127159,FALSE
"14589",357422,FALSE
"14590",313775,FALSE
"14591",310984,FALSE
"14592",555645282,FALSE
"14593",356459,FALSE
"14594",357726,FALSE
"14595",356686,FALSE
"14596",314899,FALSE
"14597",63529,FALSE
"14598",314878,FALSE
"14599",314883,FALSE
"14600",313757,FALSE
"14601",314888,FALSE
"14602",126842,FALSE
"14603",357229,FALSE
"14604",126934,FALSE
"14605",63690,FALSE
"14606",555577527,FALSE
"14607",63710,FALSE
"14608",63753,FALSE
"14609",305390,FALSE
"14610",63783,FALSE
"14611",127211,FALSE
"14612",127661,FALSE
"14613",357727,FALSE
"14614",63829,FALSE
"14615",24234,FALSE
"14616",63174,FALSE
"14617",314894,FALSE
"14618",63174,FALSE
"14619",63883,FALSE
"14620",126954,FALSE
"14621",63886,FALSE
"14622",555643732,FALSE
"14623",63902,FALSE
"14624",63907,FALSE
"14625",126552,FALSE
"14626",126941,FALSE
"14627",63921,FALSE
"14628",126459,FALSE
"14629",63912,FALSE
"14630",126740,FALSE
"14631",311315,FALSE
"14632",63930,FALSE
"14633",127161,FALSE
"14634",63935,FALSE
"14635",125960,FALSE
"14636",313709,FALSE
"14637",313710,FALSE
"14638",313711,FALSE
"14639",102598,FALSE
"14640",102604,FALSE
"14641",357443,FALSE
"14642",555548273,FALSE
"14643",127204,FALSE
"14644",126293,FALSE
"14645",127732,FALSE
"14646",555548274,FALSE
"14647",313748,FALSE
"14648",127645,FALSE
"14649",311324,FALSE
"14650",357447,FALSE
"14651",357448,FALSE
"14652",127679,FALSE
"14653",126899,FALSE
"14654",127044,FALSE
"14655",126364,FALSE
"14656",126605,FALSE
"14657",555625460,FALSE
"14658",311312,FALSE
"14659",357732,FALSE
"14660",127666,FALSE
"14661",24157,FALSE
"14662",126107,FALSE
"14663",127584,FALSE
"14664",127753,FALSE
"14665",310330,FALSE
"14666",357454,FALSE
"14667",313758,FALSE
"14668",357455,FALSE
"14669",127137,FALSE
"14670",357456,FALSE
"14671",314904,FALSE
"14672",555548280,FALSE
"14673",555548272,FALSE
"14674",313747,FALSE
"14675",313747,FALSE
"14676",555548271,FALSE
"14677",357462,FALSE
"14678",314889,FALSE
"14679",357458,FALSE
"14680",311286,FALSE
"14681",555645296,FALSE
"14682",555645294,FALSE
"14683",555548269,FALSE
"14684",352185,FALSE
"14685",555548565,FALSE
"14686",555576889,FALSE
"14687",306026,FALSE
"14688",306026,FALSE
"14689",306026,FALSE
"14690",315023,FALSE
"14691",315023,FALSE
"14692",315022,FALSE
"14693",555548086,FALSE
"14694",555548086,FALSE
"14695",555548086,FALSE
"14696",555548174,FALSE
"14697",555548174,FALSE
"14698",555556883,FALSE
"14699",555556883,FALSE
"14700",555548106,FALSE
"14701",12952,FALSE
"14702",354078,FALSE
"14703",308657,FALSE
"14704",306026,FALSE
"14705",306026,FALSE
"14706",315023,FALSE
"14707",555548148,FALSE
"14708",12949,FALSE
"14709",555556875,FALSE
"14710",555556875,FALSE
"14711",555556875,FALSE
"14712",555548232,FALSE
"14713",23839,FALSE
"14714",555556907,FALSE
"14715",555556907,FALSE
"14716",555548174,FALSE
"14717",555548174,FALSE
"14718",555548198,FALSE
"14719",306084,FALSE
"14720",2654,FALSE
"14721",12953,FALSE
"14722",23670,FALSE
"14723",23670,FALSE
"14724",29775,FALSE
"14725",2627,FALSE
"14726",555548058,FALSE
"14727",555548058,FALSE
"14728",555548058,FALSE
"14729",555576598,FALSE
"14730",555548267,FALSE
"14731",127020,FALSE
"14732",12921,FALSE
"14733",555548106,FALSE
"14734",555556870,FALSE
"14735",555556870,FALSE
"14736",2646,FALSE
"14737",315030,FALSE
"14738",308684,FALSE
"14739",555556884,FALSE
"14740",555548199,FALSE
"14741",555556884,FALSE
"14742",555548179,FALSE
"14743",555548034,FALSE
"14744",2652,FALSE
"14745",306085,FALSE
"14746",12998,FALSE
"14747",555548106,FALSE
"14748",308684,FALSE
"14749",555556908,FALSE
"14750",555556879,FALSE
"14751",555556879,FALSE
"14752",555556879,FALSE
"14753",555576595,FALSE
"14754",555576595,FALSE
"14755",555576595,FALSE
"14756",12947,FALSE
"14757",24017,FALSE
"14758",12903,FALSE
"14759",555548196,FALSE
"14760",555556908,FALSE
"14761",308676,FALSE
"14762",308676,FALSE
"14763",12919,FALSE
"14764",555543691,FALSE
"14765",555625657,FALSE
"14766",555548050,FALSE
"14767",308676,FALSE
"14768",555576591,FALSE
"14769",555548050,FALSE
"14770",555548050,FALSE
"14771",315022,FALSE
"14772",306048,FALSE
"14773",64056,FALSE
"14774",64056,FALSE
"14775",64056,FALSE
"14776",64056,FALSE
"14777",64056,FALSE
"14778",555556897,FALSE
"14779",555556897,FALSE
"14780",555556897,FALSE
"14781",555548192,FALSE
"14782",555556894,FALSE
"14783",555556894,FALSE
"14784",555577382,FALSE
"14785",555556885,FALSE
"14786",555556885,FALSE
"14787",555599929,FALSE
"14788",555543682,FALSE
"14789",555548197,FALSE
"14790",308672,FALSE
"14791",555543685,FALSE
"14792",12910,FALSE
"14793",306049,FALSE
"14794",555556872,FALSE
"14795",308656,FALSE
"14796",308658,FALSE
"14797",555548176,FALSE
"14798",555548176,FALSE
"14799",555548176,FALSE
"14800",354089,FALSE
"14801",12962,FALSE
"14802",12945,FALSE
"14803",555548181,FALSE
"14804",555548181,FALSE
"14805",555548181,FALSE
"14806",555548181,FALSE
"14807",24272,FALSE
"14808",354085,FALSE
"14809",354085,FALSE
"14810",354087,FALSE
"14811",354087,FALSE
"14812",555548146,FALSE
"14813",555548146,FALSE
"14814",555548146,FALSE
"14815",555548146,FALSE
"14816",555556904,FALSE
"14817",555556874,FALSE
"14818",555556874,FALSE
"14819",555556904,FALSE
"14820",555548015,FALSE
"14821",555548096,FALSE
"14822",308659,FALSE
"14823",308662,FALSE
"14824",555548087,FALSE
"14825",555548087,FALSE
"14826",555543686,FALSE
"14827",555556871,FALSE
"14828",354076,FALSE
"14829",306082,FALSE
"14830",555556871,FALSE
"14831",555556887,FALSE
"14832",555548108,FALSE
"14833",555556874,FALSE
"14834",354081,FALSE
"14835",555556887,FALSE
"14836",29778,FALSE
"14837",354090,FALSE
"14838",354090,FALSE
"14839",308675,FALSE
"14840",354082,FALSE
"14841",555548087,FALSE
"14842",354091,FALSE
"14843",555556892,FALSE
"14844",555548200,FALSE
"14845",315033,FALSE
"14846",555556867,FALSE
"14847",311859,FALSE
"14848",555548175,FALSE
"14849",555548175,FALSE
"14850",555548175,FALSE
"14851",28584,FALSE
"14852",28584,FALSE
"14853",28584,FALSE
"14854",555548108,FALSE
"14855",555548108,FALSE
"14856",555556903,FALSE
"14857",555543684,FALSE
"14858",354081,FALSE
"14859",555556903,FALSE
"14860",308670,FALSE
"14861",555556868,FALSE
"14862",555556868,FALSE
"14863",555548163,FALSE
"14864",555548163,FALSE
"14865",555548163,FALSE
"14866",555576590,FALSE
"14867",308660,FALSE
"14868",555556906,FALSE
"14869",555556906,FALSE
"14870",555645310,FALSE
"14871",12917,FALSE
"14872",555556869,FALSE
"14873",354083,FALSE
"14874",555556906,FALSE
"14875",555548182,FALSE
"14876",555548182,FALSE
"14877",555548182,FALSE
"14878",12904,FALSE
"14879",555556896,FALSE
"14880",29781,FALSE
"14881",12937,FALSE
"14882",555548205,FALSE
"14883",12905,FALSE
"14884",555556896,FALSE
"14885",555556896,FALSE
"14886",29779,FALSE
"14887",555556898,FALSE
"14888",555556890,FALSE
"14889",555556890,FALSE
"14890",555548029,FALSE
"14891",354086,FALSE
"14892",354086,FALSE
"14893",305973,FALSE
"14894",305973,FALSE
"14895",555548076,FALSE
"14896",555548076,FALSE
"14897",555556890,FALSE
"14898",555544139,FALSE
"14899",354088,FALSE
"14900",12948,FALSE
"14901",12906,FALSE
"14902",555556886,FALSE
"14903",12940,FALSE
"14904",555556895,FALSE
"14905",555556895,FALSE
"14906",555556895,FALSE
"14907",555577385,FALSE
"14908",555556866,FALSE
"14909",555548113,FALSE
"14910",305973,FALSE
"14911",555556866,FALSE
"14912",555556866,FALSE
"14913",305369,FALSE
"14914",555548046,FALSE
"14915",555548046,FALSE
"14916",555548046,FALSE
"14917",305407,FALSE
"14918",12909,FALSE
"14919",64043,FALSE
"14920",64043,FALSE
"14921",64043,FALSE
"14922",555548060,FALSE
"14923",555556878,FALSE
"14924",555556888,FALSE
"14925",555556873,FALSE
"14926",2650,FALSE
"14927",555556900,FALSE
"14928",555556900,FALSE
"14929",555548151,FALSE
"14930",555548151,FALSE
"14931",555548151,FALSE
"14932",555543689,FALSE
"14933",25888,FALSE
"14934",12914,FALSE
"14935",555556880,FALSE
"14936",555556880,FALSE
"14937",555577419,FALSE
"14938",555548047,FALSE
"14939",555548047,FALSE
"14940",555548047,FALSE
"14941",555548047,FALSE
"14942",2628,FALSE
"14943",2628,FALSE
"14944",306128,FALSE
"14945",555548069,FALSE
"14946",555556880,FALSE
"14947",2628,FALSE
"14948",2628,FALSE
"14949",354083,FALSE
"14950",555556891,FALSE
"14951",555543688,FALSE
"14952",555577434,FALSE
"14953",555548130,FALSE
"14954",555556877,FALSE
"14955",555556877,FALSE
"14956",555548204,FALSE
"14957",555548204,FALSE
"14958",555548204,FALSE
"14959",555548204,FALSE
"14960",555556888,FALSE
"14961",354080,FALSE
"14962",555556889,FALSE
"14963",2645,FALSE
"14964",23832,FALSE
"14965",555556876,FALSE
"14966",555556888,FALSE
"14967",555556882,FALSE
"14968",555556882,FALSE
"14969",12907,FALSE
"14970",555544137,FALSE
"14971",555544137,FALSE
"14972",555556876,FALSE
"14973",555556876,FALSE
"14974",12920,FALSE
"14975",555548074,FALSE
"14976",555544137,FALSE
"14977",555544137,FALSE
"14978",555556901,FALSE
"14979",555556901,FALSE
"14980",555556901,FALSE
"14981",12912,FALSE
"14982",555548008,FALSE
"14983",555556902,FALSE
"14984",555548076,FALSE
"14985",555556905,FALSE
"14986",63174,FALSE
"14987",555556899,FALSE
"14988",555556905,FALSE
"14989",2653,FALSE
"14990",555556893,FALSE
"14991",315034,FALSE
"14992",315046,FALSE
"14993",126365,FALSE
"14994",12923,FALSE
"14995",63054,FALSE
"14996",555548152,FALSE
"14997",555548152,FALSE
"14998",29780,FALSE
"14999",354079,FALSE
"15000",308677,FALSE
"15001",29777,FALSE
"15002",555548152,FALSE
"15003",555548152,FALSE
"15004",555548101,FALSE
"15005",24213,FALSE
"15006",555548145,FALSE
"15007",102534,FALSE
"15008",24516,FALSE
"15009",555548101,FALSE
"15010",309497,FALSE
"15011",309502,FALSE
"15012",309600,FALSE
"15013",24549,FALSE
"15014",309724,FALSE
"15015",309734,FALSE
"15016",309406,FALSE
"15017",305458,FALSE
"15018",555543692,FALSE
"15019",63013,FALSE
"15020",1169,FALSE
"15021",305444,FALSE
"15022",5312,FALSE
"15023",356912,FALSE
"15024",315044,FALSE
"15025",555576951,FALSE
"15026",555577133,FALSE
"15027",555577191,FALSE
"15028",555645309,FALSE
"15029",555577215,FALSE
"15030",555577304,FALSE
"15031",305092,FALSE
"15032",555577236,FALSE
"15033",305092,FALSE
"15034",67768,FALSE
"15035",555577293,FALSE
"15036",555577299,FALSE
"15037",900733,FALSE
"15038",555600245,FALSE
"15039",555599474,FALSE
"15040",555599476,FALSE
"15041",305503,FALSE
"15042",900736,FALSE
"15043",305326,FALSE
"15044",305470,FALSE
"15045",305940,FALSE
"15046",305460,FALSE
"15047",305439,FALSE
"15048",305438,FALSE
"15049",305993,FALSE
"15050",305351,FALSE
